------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   3.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      4     2  4.486252449559E-03  4.447739126119E-03  0.000000000000E+00  0.000000000000E+00
      4     1 -9.346077624740E-03 -8.469200115374E-03  0.000000000000E+00  0.000000000000E+00
      4     0  5.438656273468E-03  1.078208487073E-02  0.000000000000E+00  0.000000000000E+00
      4    -1  2.302986544012E-02  1.453016739243E-02  0.000000000000E+00  0.000000000000E+00
      4    -2  3.020012833504E-02  2.177136914256E-02  0.000000000000E+00  0.000000000000E+00
      4    -3  2.824466725719E-03 -2.206491261915E-03  0.000000000000E+00  0.000000000000E+00
      4    -4  2.969798005721E-04  5.460092887186E-03  0.000000000000E+00  0.000000000000E+00
      4    -5  1.071690056563E-03 -1.658928012011E-03  0.000000000000E+00  0.000000000000E+00
      4    -6 -1.229461707631E-04 -1.252458967043E-04  0.000000000000E+00  0.000000000000E+00
      4    -7 -1.258425719284E-04  3.224723200046E-05  0.000000000000E+00  0.000000000000E+00
      4    -8 -9.185723341024E-05 -3.108077547679E-05  0.000000000000E+00  0.000000000000E+00
      4    -9 -3.515739206234E-05  1.966462079180E-05  0.000000000000E+00  0.000000000000E+00
      4   -10  7.676995541725E-06  8.494691696169E-06  0.000000000000E+00  0.000000000000E+00
      4   -11  4.030566391172E-06  2.574975622105E-06  0.000000000000E+00  0.000000000000E+00
      4   -12  1.043069266623E-05  2.354622971373E-06  0.000000000000E+00  0.000000000000E+00
      4   -13  8.683012185535E-06 -2.318635370512E-06  0.000000000000E+00  0.000000000000E+00
      4   -14  3.760182150630E-06 -4.547650136716E-07  0.000000000000E+00  0.000000000000E+00
      4   -15  1.724613398814E-06 -2.541848355590E-07  0.000000000000E+00  0.000000000000E+00
      4   -16  1.282622893209E-06 -4.481172727056E-07  0.000000000000E+00  0.000000000000E+00
      4   -17 -3.696481661673E-07  6.501379779864E-07  0.000000000000E+00  0.000000000000E+00
      4   -18  7.365013815722E-08 -4.565885706135E-08  0.000000000000E+00  0.000000000000E+00
      4   -19 -9.668259057114E-08  8.318933924341E-08  0.000000000000E+00  0.000000000000E+00
      4   -20 -5.680845572206E-08  4.165437161216E-08  0.000000000000E+00  0.000000000000E+00
      4   -21  1.198472567189E-08 -7.245473921931E-08  0.000000000000E+00  0.000000000000E+00
      4   -22 -1.381661698051E-08 -8.146309294605E-09  0.000000000000E+00  0.000000000000E+00
      4   -23  7.568553051917E-09 -3.354450577963E-08  0.000000000000E+00  0.000000000000E+00
      4   -24  8.856066523215E-09 -8.887230576065E-09  0.000000000000E+00  0.000000000000E+00
      5    24 -3.381939060152E-09 -6.031746794050E-09  0.000000000000E+00  0.000000000000E+00
      5    23 -6.787686360107E-10 -9.577589833922E-09  0.000000000000E+00  0.000000000000E+00
      5    22 -1.148465747261E-08 -1.990723066602E-08  0.000000000000E+00  0.000000000000E+00
      5    21 -4.619118230528E-09 -1.797242960697E-08  0.000000000000E+00  0.000000000000E+00
      5    20 -1.120475435579E-08 -9.835208963194E-09  0.000000000000E+00  0.000000000000E+00
      5    19  2.688634881314E-09 -1.589508886465E-08  0.000000000000E+00  0.000000000000E+00
      5    18  7.830166308917E-08  7.647783547169E-08  0.000000000000E+00  0.000000000000E+00
      5    17  4.746145785102E-08  1.442935654535E-07  0.000000000000E+00  0.000000000000E+00
      5    16  8.048523920243E-08  9.299415609022E-10  0.000000000000E+00  0.000000000000E+00
      5    15 -9.258047174536E-09  7.185829895837E-08  0.000000000000E+00  0.000000000000E+00
      5    14 -4.275533685045E-07 -1.052372880726E-06  0.000000000000E+00  0.000000000000E+00
      5    13 -1.155479949599E-07 -9.875964044039E-08  0.000000000000E+00  0.000000000000E+00
      5    12 -3.128167338805E-06 -1.975907340541E-06  0.000000000000E+00  0.000000000000E+00
      5    11 -2.806270034989E-06 -6.725717790798E-06  0.000000000000E+00  0.000000000000E+00
      5    10 -3.281096686848E-06  5.773056588351E-06  0.000000000000E+00  0.000000000000E+00
      5     9 -1.185522933889E-05 -1.365923569466E-05  0.000000000000E+00  0.000000000000E+00
      5     8  4.018057423084E-05  5.414030954888E-05  0.000000000000E+00  0.000000000000E+00
      5     7 -7.189255816831E-05 -3.399322977089E-05  0.000000000000E+00  0.000000000000E+00
      5     6 -7.916569835801E-06 -6.458416236034E-05  0.000000000000E+00  0.000000000000E+00
      5     5  3.213795933436E-04  5.128981324158E-04  0.000000000000E+00  0.000000000000E+00
      5     4 -6.611414733781E-04 -5.256789566704E-04  0.000000000000E+00  0.000000000000E+00
      5     3  1.396654405350E-03  1.486632287865E-04  0.000000000000E+00  0.000000000000E+00
      5     2 -5.004595590887E-03 -1.920211836029E-03  0.000000000000E+00  0.000000000000E+00
      5     1  1.189770306214E-02  8.054459673772E-03  0.000000000000E+00  0.000000000000E+00
      5     0 -1.670651522809E-02 -1.671071380998E-02  0.000000000000E+00  0.000000000000E+00
      5    -1  2.520822573185E-02  2.551192717851E-02  0.000000000000E+00  0.000000000000E+00
      5    -2  1.355769666836E-02  1.188697329847E-02  0.000000000000E+00  0.000000000000E+00
      5    -3 -7.604390653060E-03 -7.628497950244E-03  0.000000000000E+00  0.000000000000E+00
      5    -4  3.263655213830E-03  2.956722092861E-03  0.000000000000E+00  0.000000000000E+00
      5    -5  3.370060331383E-04 -2.161301607053E-03  0.000000000000E+00  0.000000000000E+00
      5    -6  4.389194202460E-05  2.327227170970E-04  0.000000000000E+00  0.000000000000E+00
      5    -7  1.493749029682E-04  2.822961917396E-04  0.000000000000E+00  0.000000000000E+00
      5    -8  1.283672676059E-05 -8.018545896616E-05  0.000000000000E+00  0.000000000000E+00
      5    -9  9.820147237961E-05 -1.438227825588E-05  0.000000000000E+00  0.000000000000E+00
      5   -10 -1.137957717524E-05  1.075811114750E-05  0.000000000000E+00  0.000000000000E+00
      5   -11 -5.571827011572E-06 -5.062740034725E-06  0.000000000000E+00  0.000000000000E+00
      5   -12 -9.234330069005E-06  4.791304155062E-06  0.000000000000E+00  0.000000000000E+00
      5   -13 -4.435604490299E-06 -3.679775590320E-06  0.000000000000E+00  0.000000000000E+00
      5   -14 -4.317404737601E-06  2.120177923822E-06  0.000000000000E+00  0.000000000000E+00
      5   -15 -2.243187495319E-06  5.781066481050E-07  0.000000000000E+00  0.000000000000E+00
      5   -16 -1.645735278659E-07 -1.089094660725E-06  0.000000000000E+00  0.000000000000E+00
      5   -17 -4.600855953408E-07  6.036676635886E-08  0.000000000000E+00  0.000000000000E+00
      5   -18  2.517793322427E-07 -7.149931451150E-07  0.000000000000E+00  0.000000000000E+00
      5   -19  2.869001983734E-08 -1.009839672436E-07  0.000000000000E+00  0.000000000000E+00
      5   -20 -5.156552636027E-08 -4.237619180557E-08  0.000000000000E+00  0.000000000000E+00
      5   -21  1.965660730206E-08 -3.439981887034E-08  0.000000000000E+00  0.000000000000E+00
      5   -22 -4.308955556278E-08  8.166288599973E-08  0.000000000000E+00  0.000000000000E+00
      5   -23 -1.408133559316E-08  3.573698833045E-08  0.000000000000E+00  0.000000000000E+00
      5   -24 -9.154320781637E-09  2.421943578304E-08  0.000000000000E+00  0.000000000000E+00
      6    24  1.434083424318E-10 -1.862010766683E-09  0.000000000000E+00  0.000000000000E+00
      6    23  1.481380227911E-09  1.063894373901E-08  0.000000000000E+00  0.000000000000E+00
      6    22 -2.348175685797E-09  5.465313023976E-09  0.000000000000E+00  0.000000000000E+00
      6    21  4.129266377322E-09  2.701235884974E-08  0.000000000000E+00  0.000000000000E+00
      6    20  4.165445743675E-09  1.742251967758E-08  0.000000000000E+00  0.000000000000E+00
      6    19 -5.484942971600E-09  2.733404270743E-08  0.000000000000E+00  0.000000000000E+00
      6    18 -2.241008638962E-08  1.335435818700E-08  0.000000000000E+00  0.000000000000E+00
      6    17 -9.051387940812E-08 -1.492855944531E-07  0.000000000000E+00  0.000000000000E+00
      6    16 -3.166158916904E-08 -7.540240729823E-08  0.000000000000E+00  0.000000000000E+00
      6    15 -9.823016680957E-08 -1.465938949639E-07  0.000000000000E+00  0.000000000000E+00
      6    14  1.127827864599E-07  1.592723940210E-07  0.000000000000E+00  0.000000000000E+00
      6    13  5.660700137396E-08  9.372497039139E-07  0.000000000000E+00  0.000000000000E+00
      6    12  6.013308412347E-07 -4.793782141654E-07  0.000000000000E+00  0.000000000000E+00
      6    11  3.879848930253E-06  8.346716521421E-06  0.000000000000E+00  0.000000000000E+00
      6    10  4.613517238258E-08 -2.777408366702E-06  0.000000000000E+00  0.000000000000E+00
      6     9  1.048812736371E-05  2.210396672594E-05  0.000000000000E+00  0.000000000000E+00
      6     8 -9.047766528357E-06 -2.505046442761E-05  0.000000000000E+00  0.000000000000E+00
      6     7  8.904780461541E-06  2.773015233624E-05  0.000000000000E+00  0.000000000000E+00
