------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   2.891952330440E-01 -----
Number of fourier modes in table
         545
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      6     4 -9.982907207143E-05 -5.030949291842E-04  0.000000000000E+00  0.000000000000E+00
      6     3 -5.130041576539E-04  9.799499145792E-05  0.000000000000E+00  0.000000000000E+00
      6     2  1.962893565025E-03  1.067345034600E-03  0.000000000000E+00  0.000000000000E+00
      6     1 -3.296967646602E-03  4.387517344865E-04  0.000000000000E+00  0.000000000000E+00
      6     0  8.821627839938E-03  4.025777195951E-03  0.000000000000E+00  0.000000000000E+00
      6    -1 -1.077230358439E-02 -9.282009872267E-03  0.000000000000E+00  0.000000000000E+00
      6    -2 -1.915588573424E-02 -1.222932768890E-02  0.000000000000E+00  0.000000000000E+00
      6    -3 -1.207177499986E-02 -8.653761550334E-03  0.000000000000E+00  0.000000000000E+00
      6    -4  1.334243860315E-03  2.612490295068E-03  0.000000000000E+00  0.000000000000E+00
      6    -5 -3.208152484352E-03 -1.821611191277E-03  0.000000000000E+00  0.000000000000E+00
      6    -6  7.093139719777E-05  7.428619151498E-04  0.000000000000E+00  0.000000000000E+00
      6    -7 -5.103734457366E-04  4.097106032587E-05  0.000000000000E+00  0.000000000000E+00
      6    -8 -1.198850898336E-05 -1.444489767098E-04  0.000000000000E+00  0.000000000000E+00
      6    -9  7.235411373427E-06  2.452511699978E-05  0.000000000000E+00  0.000000000000E+00
      6   -10 -5.598790429441E-05  3.073506771837E-05  0.000000000000E+00  0.000000000000E+00
      6   -11  2.447636614703E-05 -1.602272510343E-05  0.000000000000E+00  0.000000000000E+00
      6   -12 -1.628566685958E-06  2.381293199310E-06  0.000000000000E+00  0.000000000000E+00
      6   -13  1.520338892452E-06 -1.576197573843E-05  0.000000000000E+00  0.000000000000E+00
      6   -14 -8.052008414913E-08 -1.271004523499E-06  0.000000000000E+00  0.000000000000E+00
      6   -15  5.594268747360E-06  4.641053643245E-06  0.000000000000E+00  0.000000000000E+00
      6   -16 -4.121817186468E-08  2.890120997882E-06  0.000000000000E+00  0.000000000000E+00
      7    16 -3.897598130978E-06  5.317339170579E-07  0.000000000000E+00  0.000000000000E+00
      7    15 -5.749803030840E-06  3.367001718188E-06  0.000000000000E+00  0.000000000000E+00
      7    14  4.676358056013E-06  4.415358843905E-06  0.000000000000E+00  0.000000000000E+00
      7    13  1.907855218646E-05 -1.345284207704E-05  0.000000000000E+00  0.000000000000E+00
      7    12  4.166560880743E-05 -5.379961334218E-05  0.000000000000E+00  0.000000000000E+00
      7    11  3.895045423773E-05 -5.740809704521E-05  0.000000000000E+00  0.000000000000E+00
      7    10 -2.258274467472E-05  2.075532776846E-05  0.000000000000E+00  0.000000000000E+00
      7     9 -5.008037478507E-05  4.654247693638E-05  0.000000000000E+00  0.000000000000E+00
      7     8 -7.541469034198E-06 -9.754704578641E-06  0.000000000000E+00  0.000000000000E+00
      7     7  3.548819722130E-05 -5.543210941351E-05  0.000000000000E+00  0.000000000000E+00
      7     6 -3.015775562432E-05 -2.430155474405E-05  0.000000000000E+00  0.000000000000E+00
      7     5  1.127273589955E-04  5.014260625588E-05  0.000000000000E+00  0.000000000000E+00
      7     4 -2.437414543426E-04 -3.663918899797E-05  0.000000000000E+00  0.000000000000E+00
      7     3  5.428770591112E-05 -8.771097571189E-04  0.000000000000E+00  0.000000000000E+00
      7     2 -8.036481080338E-05  3.110299685904E-03  0.000000000000E+00  0.000000000000E+00
      7     1  1.400439891189E-03 -5.307092969729E-03  0.000000000000E+00  0.000000000000E+00
      7     0 -2.251474804344E-03  3.892961504830E-03  0.000000000000E+00  0.000000000000E+00
      7    -1  1.162236568865E-03  1.243717723859E-03  0.000000000000E+00  0.000000000000E+00
      7    -2 -3.476003094257E-03 -5.930905637366E-03  0.000000000000E+00  0.000000000000E+00
      7    -3  3.955485029286E-03  2.317702337287E-03  0.000000000000E+00  0.000000000000E+00
      7    -4  5.267060976726E-03  4.761134742855E-03  0.000000000000E+00  0.000000000000E+00
      7    -5 -4.053183042756E-04 -1.121991792837E-03  0.000000000000E+00  0.000000000000E+00
      7    -6  1.946431189241E-03  7.482474563271E-04  0.000000000000E+00  0.000000000000E+00
      7    -7 -1.920175006378E-04  3.667212918934E-04  0.000000000000E+00  0.000000000000E+00
      7    -8  3.483364438100E-04 -2.051255860707E-04  0.000000000000E+00  0.000000000000E+00
      7    -9  4.159569843107E-06  6.136764018492E-05  0.000000000000E+00  0.000000000000E+00
      7   -10 -1.029562332456E-05  7.783152510801E-06  0.000000000000E+00  0.000000000000E+00
      7   -11  1.632056727027E-05 -2.249657919592E-05  0.000000000000E+00  0.000000000000E+00
      7   -12 -1.307271133379E-05  8.647950216856E-06  0.000000000000E+00  0.000000000000E+00
      7   -13 -1.026166648729E-07 -1.404628757982E-06  0.000000000000E+00  0.000000000000E+00
      7   -14  1.270825820642E-06  1.136787548854E-05  0.000000000000E+00  0.000000000000E+00
      7   -15 -9.586354136006E-07  6.574723866405E-06  0.000000000000E+00  0.000000000000E+00
      7   -16 -3.897598130954E-06  5.317339170557E-07  0.000000000000E+00  0.000000000000E+00
      8    16  1.493214211712E-06 -4.044717525478E-06  0.000000000000E+00  0.000000000000E+00
      8    15  1.377149282210E-05 -8.276237367703E-06  0.000000000000E+00  0.000000000000E+00
      8    14  1.657714936101E-05 -1.621081317037E-05  0.000000000000E+00  0.000000000000E+00
      8    13  1.348753544733E-05 -2.841099251858E-05  0.000000000000E+00  0.000000000000E+00
      8    12  1.601859464508E-06 -7.232982732913E-06  0.000000000000E+00  0.000000000000E+00
      8    11 -4.392121061579E-05  6.094907783331E-05  0.000000000000E+00  0.000000000000E+00
      8    10 -7.352115858127E-05  9.062330213319E-05  0.000000000000E+00  0.000000000000E+00
      8     9 -2.814076258772E-05  2.187641804390E-05  0.000000000000E+00  0.000000000000E+00
      8     8  1.140437909586E-05 -2.444194034559E-05  0.000000000000E+00  0.000000000000E+00
      8     7  8.456449654853E-06  5.690651857898E-05  0.000000000000E+00  0.000000000000E+00
      8     6 -1.062263926066E-04 -8.379004276041E-05  0.000000000000E+00  0.000000000000E+00
      8     5  1.248147366355E-04  2.993320119984E-04  0.000000000000E+00  0.000000000000E+00
      8     4 -2.572427325387E-04 -6.212085061262E-04  0.000000000000E+00  0.000000000000E+00
      8     3  4.809864674646E-04  1.443080470114E-03  0.000000000000E+00  0.000000000000E+00
      8     2 -1.043819669068E-03 -2.981217944159E-03  0.000000000000E+00  0.000000000000E+00
      8     1  3.356641821692E-03  5.717960682011E-03  0.000000000000E+00  0.000000000000E+00
      8     0 -6.032245351938E-03 -7.467380333437E-03  0.000000000000E+00  0.000000000000E+00
      8    -1  9.659673627203E-04 -6.613278273520E-05  0.000000000000E+00  0.000000000000E+00
      8    -2  7.930887136455E-03  8.638846866615E-03  0.000000000000E+00  0.000000000000E+00
      8    -3  8.213618439248E-03  7.548921420665E-03  0.000000000000E+00  0.000000000000E+00
      8    -4  8.278956439324E-05 -2.531829904921E-04  0.000000000000E+00  0.000000000000E+00
      8    -5 -1.708206200252E-03 -2.090370783333E-03  0.000000000000E+00  0.000000000000E+00
      8    -6  2.795050463585E-04  6.744727732158E-04  0.000000000000E+00  0.000000000000E+00
      8    -7 -7.028133763459E-04  3.564331270635E-05  0.000000000000E+00  0.000000000000E+00
      8    -8  2.001848146890E-04 -3.448855416030E-04  0.000000000000E+00  0.000000000000E+00
      8    -9 -1.268023674792E-04  4.376855197543E-05  0.000000000000E+00  0.000000000000E+00
      8   -10  5.299097374852E-06 -6.561946640456E-06  0.000000000000E+00  0.000000000000E+00
      8   -11  2.869563716161E-06 -1.271844838535E-05  0.000000000000E+00  0.000000000000E+00
      8   -12  3.129421172760E-06  1.735589281591E-05  0.000000000000E+00  0.000000000000E+00
      8   -13  1.979973840413E-06 -3.398124589106E-06  0.000000000000E+00  0.000000000000E+00
      8   -14  1.678348031615E-06  3.690355837388E-07  0.000000000000E+00  0.000000000000E+00
      8   -15 -2.604488233429E-06 -6.739495968040E-06  0.000000000000E+00  0.000000000000E+00
      8   -16  1.493214211725E-06 -4.044717525456E-06  0.000000000000E+00  0.000000000000E+00
      9    16  6.081297365274E-07 -1.204727115600E-07  0.000000000000E+00  0.000000000000E+00
      9    15 -5.533383142891E-06  3.605259933766E-06  0.000000000000E+00  0.000000000000E+00
      9    14 -1.945768993248E-05  9.629951324983E-06  0.000000000000E+00  0.000000000000E+00
      9    13 -2.723634973273E-05  2.814573655326E-05  0.000000000000E+00  0.000000000000E+00
      9    12 -4.037883971071E-05  6.053914367276E-05  0.000000000000E+00  0.000000000000E+00
      9    11 -3.721387033040E-05  4.964331544427E-05  0.000000000000E+00  0.000000000000E+00
      9    10  3.601054771626E-05 -4.977246023970E-05  0.000000000000E+00  0.000000000000E+00
