------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     5  0.000000000000E+00  0.000000000000E+00  1.956111262946E+01

------ Current Surface: Coil-Plasma separation =   5.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      4   -24 -5.552823166772E-09  9.199772600676E-09  0.000000000000E+00  0.000000000000E+00
      5    24  8.453895409526E-07 -8.971301271610E-07  0.000000000000E+00  0.000000000000E+00
      5    23  2.198009055026E-07 -8.885728535732E-08  0.000000000000E+00  0.000000000000E+00
      5    22 -6.937469514824E-07  6.888131129892E-07  0.000000000000E+00  0.000000000000E+00
      5    21  6.647205486000E-08 -1.291906554942E-07  0.000000000000E+00  0.000000000000E+00
      5    20  3.417925317846E-07 -3.224967950187E-07  0.000000000000E+00  0.000000000000E+00
      5    19 -1.308112447880E-07  1.482020491600E-07  0.000000000000E+00  0.000000000000E+00
      5    18 -8.957993985958E-08  7.862376292249E-08  0.000000000000E+00  0.000000000000E+00
      5    17  6.996815389657E-08 -7.154538272171E-08  0.000000000000E+00  0.000000000000E+00
      5    16  2.711358654739E-09  2.507123791546E-10  0.000000000000E+00  0.000000000000E+00
      5    15 -1.769071946290E-08  1.751758913327E-08  0.000000000000E+00  0.000000000000E+00
      5    14  5.092457139896E-09 -6.630825731169E-09  0.000000000000E+00  0.000000000000E+00
      5    13  2.562155992035E-09  1.492602282819E-10  0.000000000000E+00  0.000000000000E+00
      5    12 -3.281222321139E-09 -3.873921409760E-10  0.000000000000E+00  0.000000000000E+00
      5    11 -8.546070130469E-10 -1.291229294954E-09  0.000000000000E+00  0.000000000000E+00
      5    10  2.151157505121E-08  1.992450039418E-08  0.000000000000E+00  0.000000000000E+00
      5     9 -1.045047904264E-07 -1.008896396679E-07  0.000000000000E+00  0.000000000000E+00
      5     8  3.742447541540E-07  3.664560491865E-07  0.000000000000E+00  0.000000000000E+00
      5     7 -1.113278677153E-06 -1.108888393916E-06  0.000000000000E+00  0.000000000000E+00
      5     6  2.667246341348E-06  2.673983566021E-06  0.000000000000E+00  0.000000000000E+00
      5     5 -4.132821538525E-06 -4.216803223758E-06  0.000000000000E+00  0.000000000000E+00
      5     4 -4.114077479304E-06 -3.998295936428E-06  0.000000000000E+00  0.000000000000E+00
      5     3  7.244096447668E-05  7.078401549542E-05  0.000000000000E+00  0.000000000000E+00
      5     2 -3.798608239393E-04 -3.699382037739E-04  0.000000000000E+00  0.000000000000E+00
      5     1  1.562075084587E-03  1.496117299780E-03  0.000000000000E+00  0.000000000000E+00
      5     0 -4.493839981102E-03 -4.163124256749E-03  0.000000000000E+00  0.000000000000E+00
      5    -1 -5.010589689319E-03 -4.648828739181E-03  0.000000000000E+00  0.000000000000E+00
      5    -2  2.516759544382E-02  1.717316957038E-02  0.000000000000E+00  0.000000000000E+00
      5    -3  1.763552977131E-02  8.514822227412E-03  0.000000000000E+00  0.000000000000E+00
      5    -4 -1.334853227290E-03  9.725403808807E-03  0.000000000000E+00  0.000000000000E+00
      5    -5  1.776161868613E-03 -2.056180829243E-03  0.000000000000E+00  0.000000000000E+00
      5    -6 -3.591327858517E-04  3.106321686975E-04  0.000000000000E+00  0.000000000000E+00
      5    -7 -1.995101084079E-05  5.733058041896E-05  0.000000000000E+00  0.000000000000E+00
      5    -8 -3.770882224797E-06  2.317274178524E-05  0.000000000000E+00  0.000000000000E+00
      5    -9 -9.093834344079E-06  1.409636577659E-05  0.000000000000E+00  0.000000000000E+00
      5   -10  4.717923931053E-07  1.266621674618E-06  0.000000000000E+00  0.000000000000E+00
      5   -11 -1.141930545387E-06  1.549462432437E-06  0.000000000000E+00  0.000000000000E+00
      5   -12  4.136842405309E-08  1.155883935953E-07  0.000000000000E+00  0.000000000000E+00
      5   -13 -7.254117318032E-08  1.115731638133E-07  0.000000000000E+00  0.000000000000E+00
      5   -14 -1.668117926342E-08  3.130217198553E-08  0.000000000000E+00  0.000000000000E+00
      5   -15  6.217523440544E-10  2.811192308405E-09  0.000000000000E+00  0.000000000000E+00
      5   -16 -3.738479806108E-09  6.190513516434E-09  0.000000000000E+00  0.000000000000E+00
      5   -17  5.723311830973E-10 -6.486006197051E-10  0.000000000000E+00  0.000000000000E+00
      5   -18 -3.022988744202E-09 -1.874684328658E-09  0.000000000000E+00  0.000000000000E+00
      5   -19  5.184433009091E-09  4.850468848959E-09  0.000000000000E+00  0.000000000000E+00
      5   -20  2.725113088745E-09  3.730657088509E-09  0.000000000000E+00  0.000000000000E+00
      5   -21 -2.158061450360E-08 -2.143785248672E-08  0.000000000000E+00  0.000000000000E+00
      5   -22  1.314856696010E-08  9.488066116066E-09  0.000000000000E+00  0.000000000000E+00
      5   -23  4.828131006400E-08  5.146990665726E-08  0.000000000000E+00  0.000000000000E+00
      5   -24 -6.799256601893E-08 -5.974027675097E-08  0.000000000000E+00  0.000000000000E+00
      6    24  1.000980961696E-06 -8.979084973448E-07  0.000000000000E+00  0.000000000000E+00
      6    23 -5.597767883192E-07  6.900416269752E-07  0.000000000000E+00  0.000000000000E+00
      6    22 -6.437386014489E-07  5.454756207042E-07  0.000000000000E+00  0.000000000000E+00
      6    21  5.591927082853E-07 -6.005766938934E-07  0.000000000000E+00  0.000000000000E+00
      6    20  1.938254891531E-07 -1.391680937375E-07  0.000000000000E+00  0.000000000000E+00
      6    19 -3.189890170302E-07  3.196660053315E-07  0.000000000000E+00  0.000000000000E+00
      6    18  1.800714869230E-08 -3.614564772801E-08  0.000000000000E+00  0.000000000000E+00
      6    17  1.029709349354E-07 -9.801181835898E-08  0.000000000000E+00  0.000000000000E+00
      6    16 -3.749402938645E-08  4.052232177353E-08  0.000000000000E+00  0.000000000000E+00
      6    15 -1.366291432488E-08  1.184944149593E-08  0.000000000000E+00  0.000000000000E+00
      6    14  1.260883688279E-08 -1.331667607764E-08  0.000000000000E+00  0.000000000000E+00
      6    13 -8.950200850637E-10  3.477925412577E-09  0.000000000000E+00  0.000000000000E+00
      6    12 -4.380327693664E-09 -1.439366199797E-09  0.000000000000E+00  0.000000000000E+00
      6    11  6.491452830674E-09  4.695052783607E-09  0.000000000000E+00  0.000000000000E+00
      6    10 -5.098426995886E-09 -5.371870715262E-09  0.000000000000E+00  0.000000000000E+00
      6     9 -2.077316773718E-08 -1.813470900864E-08  0.000000000000E+00  0.000000000000E+00
      6     8  1.546024357646E-07  1.478880287358E-07  0.000000000000E+00  0.000000000000E+00
      6     7 -6.549810641485E-07 -6.392505689135E-07  0.000000000000E+00  0.000000000000E+00
